"Study Area","Transect Name","Point Id","Date","Point Index","Direction","Canopy1","Canopy2","Canopy3","Top Layer","Height","Lower1","Lower2","Lower3","Lower4","Lower5","Lower6","Lower7","Lower8","Lower9","Lower10","Soil Surface","Thatch Indices Lower","Thatch Top Layer"
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU21,2019-04-24,17,200,,,,JUNCU,34,BRMA,HYPOC,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU21,2019-04-24,18,200,,,,AVBA,20,BRDI2,LOPEM2,HYPOC,L,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU21,2019-04-24,19,200,,,,JUNCU,26,ERBO,VUBR,HYPOC,L,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU21,2019-04-24,20,200,,,,NOPLANT,,L,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU21,2019-04-24,21,200,,,,BRMA,10,HYPOC,SHAR2,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU21,2019-04-24,22,200,,,,NAPU4,20,GEDI,HYPOC,2GA,,,,,,,,S,3,1
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU21,2019-04-24,23,200,,,,NAPU4,55,BRDI2,2GA,,,,,,,,,S,2,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU21,2019-04-24,24,200,,,,NAPU4,58,BRDI2,BRMI2,2GA,,,,,,,,S,3,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU21,2019-04-24,25,200,BAPI,,,BRDI2,18,L,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU21,2019-04-24,26,200,BAPI,,,NAPU4,12,L,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU21,2019-04-24,27,200,,,,BRHO2,25,BRDI2,BRMA,2GA,,,,,,,,S,3,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU21,2019-04-24,28,200,,,,2GA,3,,,,,,,,,,,S,,1
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU21,2019-04-24,29,200,,,,BRDI2,19,2GA,,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU21,2019-04-24,30,200,,,,AVBA,19,BRDI2,2GA,,,,,,,,,S,2,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU21,2019-04-24,31,200,,,,NAPU4,58,NAPU4,BRMA,2GA,,,,,,,,S,"1,3",0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU21,2019-04-24,32,200,,,,NAPU4,8,BRDI2,ANAR,L,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU21,2019-04-24,33,200,BAPI,,,NOPLANT,,L,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU21,2019-04-24,34,200,,,,BRMA,19,VUMY,2GA,,,,,,,,,S,2,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU21,2019-04-24,35,200,,,,NAPU4,60,BRMA,HYPOC,2FORB,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU21,2019-04-24,36,200,,,,BRDI2,27,2GA,,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU21,2019-04-24,37,200,,,,BRMA,6,2GA,,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU21,2019-04-24,38,200,,,,BRMA,15,GEDI,L,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU21,2019-04-24,39,200,,,,BRHO2,27,BRMA,MEPO3,HYPOC,L,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU21,2019-04-24,40,200,,,,BRMA,10,HYPOC,L,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU21,2019-04-24,41,200,,,,JUNCU,31,BRMA,BRHO2,2GA,,,,,,,,S,3,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU21,2019-04-24,42,200,,,,JUNCU,18,ERBO,BRMA,HYPOC,L,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU21,2019-04-24,43,200,,,,BRHO2,14,BRMA,TRHI4,2GA,,,,,,,,S,3,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU21,2019-04-24,44,200,,,,BRMA,16,HYPOC,MEPO3,L,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU21,2019-04-24,45,200,,,,BRDI2,7,TRHI4,L,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU21,2019-04-24,46,200,,,,BRDI2,13,TRHI4,L,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU21,2019-04-24,47,200,,,,JUNCU,25,BRDI2,L,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU21,2019-04-24,48,200,,,,TRHI4,6,L,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU21,2019-04-24,49,200,,,,JUBU,5,HYPOC,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU21,2019-04-24,50,200,,,,LOPEM2,45,BRDI2,TRIFO,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,1,49,,,,BRDI2,9,L,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,2,49,,,,CAPY2,15,BRDI2,L,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,3,49,,,,BRDI2,13,L,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,4,49,,,,AVBA,13,L,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,5,49,,,,2GA,5,,,,,,,,,,,S,,1
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,6,49,,,,BRDI2,20,TRHI4,L,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,7,49,,,,AVBA,12,BRDI2,L,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,8,49,,,,AVBA,6,L,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,9,49,,,,BRDI2,9,L,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,10,49,,,,NOPLANT,,,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,11,49,,,,ERBO,8,BRDI2,L,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,12,49,,,,AVBA,25,2GA,L,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,13,49,,,,2GA,15,TRHI4,L,,,,,,,,,S,,1
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,14,49,,,,AVBA,11,2GA,,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,15,49,,,,AVBA,16,AVBA,,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,16,49,,,,AVBA,11,L,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,17,49,,,,NOPLANT,,L,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,18,49,,,,AVBA,23,BRDI2,L,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,19,49,,,,BRDI2,10,L,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,20,49,,,,AVBA,8,L,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,21,49,,,,NOPLANT,,,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,22,49,,,,BRDI2,7,L,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,23,49,,,,BRDI2,6,,,,,,,,,,,S,,1
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,24,49,,,,BRDI2,7,L,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,25,49,,,,BRDI2,10,BRDI2,,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,26,49,,,,BRDI2,19,BRDI2,,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,27,49,,,,BRDI2,3,,,,,,,,,,,S,,1
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,28,49,,,,BRDI2,8,L,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,29,49,,,,BRDI2,22,L,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,30,49,,,,BRDI2,20,L,,,,,,,,,,S,,1
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,31,49,,,,AVBA,19,BRDI2,L,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,32,49,,,,NOPLANT,,,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,33,49,,,,2GA,2,,,,,,,,,,,S,,1
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,34,49,,,,AVBA,12,L,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,35,49,,,,BRDI2,23,L,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,36,49,,,,NOPLANT,,,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,37,49,,,,AVBA,22,VIVI,BRDI2,L,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,38,49,,,,2GA,8,,,,,,,,,,,S,,1
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,39,49,,,,BRDI2,9,L,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,40,49,,,,VIVI,18,AVBA,BRDI2,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,41,49,,,,BRDI2,20,L,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,42,49,,,,BRDI2,18,BRDI2,,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,43,49,,,,VIVI,23,BRDI2,L,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,44,49,,,,BRDI2,15,L,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,45,49,,,,BRDI2,10,,,,,,,,,,,S,,1
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,46,49,,,,ERBO,22,AVBA,L,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,47,49,,,,VIVI,20,BRDI2,L,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,48,49,,,,NOPLANT,,,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,49,49,,,,BRDI2,20,L,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,50,49,,,,BRDI2,21,L,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,1,229,,,,AVBA,10,L,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,2,229,,,,CAPY2,19,VIVI,L,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,3,229,,,,2GA,6,L,,,,,,,,,,S,,1
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,4,229,,,,BRDI2,34,VIVI,L,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,5,229,,,,AVBA,20,BRDI2,L,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,6,229,,,,AVBA,16,L,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,7,229,,,,MEPO3,15,BRDI2,L,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,8,229,,,,AVBA,13,L,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,9,229,,,,VIVI,15,L,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,10,229,,,,VIVI,8,,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,11,229,,,,VIVI,23,ERBO,CAPY2,L,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,12,229,,,,ERBO,20,BRDI2,L,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,13,229,,,,2GA,5,,,,,,,,,,,S,,1
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,14,229,,,,AVBA,22,BRDI2,L,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,15,229,,,,ERBO,30,AVBA,BRDI2,L,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,16,229,,,,BRDI2,10,TRHI4,L,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,17,229,,,,NOPLANT,,L,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,18,229,,,,NOPLANT,,L,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,19,229,,,,AVBA,8,ERBO,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,20,229,,,,AVBA,15,VIVI,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,21,229,,,,BRDI2,15,L,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,22,229,,,,NOPLANT,,L,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,23,229,,,,NOPLANT,,,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,24,229,,,,ERBO,11,ASTERA,BRDI2,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,25,229,,,,BRDI2,15,L,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,26,229,,,,BRDI2,8,ERBO,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,27,229,,,,BRHO2,25,VIVI,CAPY2,L,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,28,229,,,,BRDI2,13,L,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,29,229,,,,CAPY2,30,ERBO,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,30,229,,,,ERBO,25,BRDI2,L,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,31,229,,,,CAPY2,25,ERBO,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,32,229,,,,CAPY2,10,L,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,33,229,,,,AVBA,12,2GA,,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,34,229,,,,SIMA3,50,L,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,35,229,,,,CAPY2,38,,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,36,229,,,,CAPY2,25,,,,,,,,,,,S,,1
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,37,229,,,,CAPY2,45,CAPY2,,,,,,,,,,S,,1
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,38,229,,,,BRDI2,30,CAPY2,,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,39,229,,,,CAPY2,49,SIMA3,CAPY2,,,,,,,,,S,,1
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,40,229,,,,CAPY2,34,2GA,,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,41,229,,,,AVBA,35,L,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,42,229,,,,GEDI,30,ASTERA,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,43,229,,,,BRHO2,29,AVBA,GEDI,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,44,229,,,,AVBA,28,ERCI6,L,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,45,229,,,,BRDI2,21,BRHO2,ERBO,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,46,229,,,,BRDI2,18,CAPY2,,,,,,,,,,R,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,47,229,,,,VUMY,26,BRDI2,VIVI,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,48,229,,,,VIVI,22,BRDI2,2GA,,,,,,,,,S,2,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,49,229,,,,TRHI4,22,ERBO,CAPY2,AVBA,L,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU25,2019-04-22,50,229,,,,BRDI2,27,AVBA,VIVI,L,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU27,2019-04-22,1,46,,,,TRHI4,11,ERBO,L,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU27,2019-04-22,2,46,,,,BRHO2,7,BRHO2,ERBO,L,,,,,,,,S,,1
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU27,2019-04-22,3,46,,,,ERCI6,6,L,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU27,2019-04-22,4,46,,,,ERCI6,10,TRHI4,L,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU27,2019-04-22,5,46,,,,BRHO2,12,2GA,,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU27,2019-04-22,6,46,,,,TRHI4,8,BRHO2,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU27,2019-04-22,7,46,,,,BRHO2,13,2GA,,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU27,2019-04-22,8,46,,,,VIVI,5,L,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU27,2019-04-22,9,46,,,,AVBA,7,L,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU27,2019-04-22,10,46,,,,ERBO,4,,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU27,2019-04-22,11,46,,,,ERCI6,15,BRHO2,L,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU27,2019-04-22,12,46,,,,2GA,5,,,,,,,,,,,S,,1
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU27,2019-04-22,13,46,,,,NAPU4,20,AVBA,L,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU27,2019-04-22,14,46,,,,NOPLANT,,,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU27,2019-04-22,15,46,,,,TRHI4,3,,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU27,2019-04-22,16,46,,,,NOPLANT,,L,,,,,,,,,,R,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU27,2019-04-22,17,46,,,,BRDI2,6,HYGL2,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU27,2019-04-22,18,46,,,,AVBA,1,,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU27,2019-04-22,19,46,,,,AVBA,9,,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU27,2019-04-22,20,46,,,,TRHI4,5,AVBA,L,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU27,2019-04-22,21,46,,,,ERBO,5,L,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU27,2019-04-22,22,46,,,,TRHI4,14,AVBA,L,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU27,2019-04-22,23,46,,,,AVBA,22,2GA,,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU27,2019-04-22,24,46,,,,NOPLANT,,L,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU27,2019-04-22,25,46,,,,NAPU4,30,BRDI2,2GA,,,,,,,,,S,2,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU27,2019-04-22,26,46,,,,BRDI2,4,L,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU27,2019-04-22,27,46,,,,NOPLANT,,,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU27,2019-04-22,28,46,,,,AVBA,9,,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU27,2019-04-22,29,46,,,,AVBA,5,,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU27,2019-04-22,30,46,,,,AVBA,30,VIVI,2GA,,,,,,,,,S,2,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU27,2019-04-22,31,46,,,,ERBO,6,,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU27,2019-04-22,32,46,,,,BRHO2,19,,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU27,2019-04-22,33,46,,,,TRHI4,14,BRHO2,L,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU27,2019-04-22,34,46,,,,BRHO2,28,BRDI2,2GA,,,,,,,,,S,2,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU27,2019-04-22,35,46,,,,TRHI4,18,BRHO2,L,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU27,2019-04-22,36,46,,,,BRHO2,20,TRHI4,VUBR,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU27,2019-04-22,37,46,,,,AVBA,15,BRHO2,L,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU27,2019-04-22,38,46,,,,ERBO,2,TRHI4,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU27,2019-04-22,39,46,,,,ERBO,14,BRDI2,L,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU27,2019-04-22,40,46,,,,TRHI4,20,BRHO2,L,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU27,2019-04-22,41,46,,,,BRDI2,6,2GA,,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU27,2019-04-22,42,46,,,,VUBR,18,2GA,,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU27,2019-04-22,43,46,,,,TRHI4,4,L,,,,,,,,,,S,,0
